status: ok
time allke allie
0.205500021577 0.00181379832793 45.5126457214
0.207005158067 0.00176090246532 45.8379516602
0.20850391686 0.00166442652699 46.1559028625
0.210002675653 0.00160802004393 46.4678268433
0.211501434445 0.0015515149571 46.7736663818
0.213000193238 0.00145659316331 47.0733604431
0.214505329728 0.0014127176255 47.3680839539
0.216004088521 0.0013464858057 47.6552772522
0.217502847314 0.00125640782062 47.9361419678
0.219001606107 0.00121777341701 48.2106170654
0.2205003649 0.00116286345292 48.4786529541
0.22200550139 0.00107854383532 48.7412986755
0.223504260182 0.00103059317917 48.9962768555
0.225003018975 0.000991889741272 49.244682312
0.226501777768 0.00091734318994 49.4864692688
0.228000536561 0.000858858053107 49.7216186523
0.229505673051 0.000828587973956 49.9510536194
0.231004431844 0.00077094201697 50.1728096008
0.232503190637 0.000706186634488 50.3878555298
0.23400194943 0.000677587871905 50.5961914062
0.235500708222 0.000639973091893 50.7977981567
0.237005844712 0.000577682862058 50.9934997559
0.238504603505 0.000536191975698 51.1816444397
0.240003362298 0.000518509477843 51.3630752563
0.241502121091 0.000468027603347 51.5378265381
0.243000879884 0.000417988427216 51.7059020996
0.244506016374 0.000399853190174 51.8680114746
0.246004775167 0.000373695249436 52.0228157043
0.247503533959 0.000326050823787 52.1710510254
0.249002292752 0.00029414423625 52.3127746582
0.250501066446 0.000284642941551 52.4480247498
0.252006202936 0.00025387381902 52.5774078369
0.253504961729 0.000213847262785 52.699886322
0.255003720522 0.00020015645714 52.8160934448
0.256502479315 0.000190676903003 52.9261054993
0.258001238108 0.000157320871949 53.0300178528
0.25950178504 0.000162942291354 53.128112793
0.261000007391 0.000172759842826 53.2201652527
0.262501299381 0.000139660813147 53.3067321777
0.26400026679 0.000111069137347 53.3875961304
0.265501767397 9.78800380835e-05 53.463104248
0.267002046108 9.48094457272e-05 53.5331840515
0.268503218889 6.85993945808e-05 53.5980606079
0.270004719496 6.11108043813e-05 53.6578216553
0.271503776312 5.48789248569e-05 53.7124862671
0.273003697395 4.29137035098e-05 53.7623062134
0.274504035711 3.21937768604e-05 53.8074493408
0.276002675295 2.70457749139e-05 53.8480262756
0.27750146389 2.30884506891e-05 53.884262085
0.279002100229 1.64885259437e-05 53.9163742065
0.28050416708 1.30452090161e-05 53.9445838928
0.282003670931 1.05584422272e-05 53.9689788818
0.28350391984 7.50814206185e-06 53.9898529053
0.285000294447 4.65124867333e-06 54.0074272156
0.286501795053 4.04358115702e-06 54.022026062
0.288002282381 2.19684170588e-06 54.0338287354
0.289503782988 1.69981342424e-06 54.0431289673
0.291000455618 9.86115878732e-07 54.0501708984
0.29250061512 4.86706937863e-07 54.0552597046
0.294000834227 3.28221460677e-07 54.0587005615
0.295501053333 2.10476883922e-07 54.0608062744
0.29700127244 9.55669747782e-08 54.0619049072
0.298501491547 8.92985525525e-08 54.0623016357
0.300000011921 1.23220132764e-07 54.0623588562
