status: ok
time allke allie
0.205500125885 0.00557020166889 47.4940452576
0.207002431154 0.00498131057248 48.069732666
0.208503559232 0.00449043046683 48.6376953125
0.210003167391 0.0042265439406 49.1962432861
0.211502373219 0.00258761830628 49.7467727661
0.213003054261 0.00257436488755 50.2994155884
0.214502468705 0.00212896359153 50.862033844
0.216002494097 0.00592629006132 51.4540176392
0.217502549291 0.00587782962248 52.1008758545
0.219002604485 0.00525219459087 52.8189926147
0.220500528812 0.00484533887357 53.5885238647
0.222000658512 0.00427865562961 54.4482116699
0.223500221968 0.00328911538236 55.3759231567
0.225000664592 0.00302547635511 56.3722267151
0.226501211524 0.00357014336623 57.4711799622
0.228000342846 0.00258772959933 58.6524505615
0.229500889778 0.00253347097896 59.8815422058
0.2310000211 0.00282932328992 61.2030410767
0.232500568032 0.00233738543466 62.5967254639
0.234001114964 0.00220069638453 64.0190048218
0.235500246286 0.00280621577986 65.5027694702
0.237000539899 0.00241888570599 67.0073852539
0.238501146436 0.00191356684081 68.5660552979
0.240000039339 0.0017225566553 70.1611938477
0.241500124335 0.00209524296224 71.7870941162
0.243000730872 0.00153237150516 73.4269866943
0.244500383735 0.0014300653711 75.0718231201
0.246000319719 0.00209165597335 76.7420196533
0.247500315309 0.00196327478625 78.447845459
0.249000445008 0.00168236531317 80.1145477295
0.250500589609 0.00154385971837 81.8158493042
0.252000719309 0.00133327662479 83.5138168335
0.253500849009 0.0012900835136 85.1761627197
0.255000978708 0.00123398599681 86.7740783691
0.256501108408 0.0010792008834 88.331413269
0.258001238108 0.00110318954103 89.8720703125
0.259500056505 0.00109073193744 91.3254394531
0.261000186205 0.000844036578201 92.7586593628
0.262500315905 0.00119797966909 94.1248321533
0.264000445604 0.000681830511894 95.4175872803
0.265500575304 0.000721456017345 96.6424179077
0.267000705004 0.000525653245859 97.806022644
0.268500834703 0.00050597731024 98.9025039673
0.270000964403 0.000876284611877 99.8475265503
0.271501094103 0.000570535601582 100.770278931
0.273001223803 0.000449585204478 101.590583801
0.2745000422 0.000365582382074 102.383613586
0.2760001719 0.000309750263114 103.106773376
0.2775003016 0.000413670757553 103.744003296
0.279000431299 0.00123399996664 104.315536499
0.280500560999 0.000359407131327 104.796302795
0.282000690699 0.000198453795747 105.21938324
0.283500820398 0.000321303057717 105.607872009
0.285000950098 0.000158826034749 105.927368164
0.286501079798 0.000172981803189 106.189231873
0.288001209497 0.000127334671561 106.403884888
0.289500027895 6.32162555121e-05 106.576057434
0.291000157595 3.0622457416e-05 106.698791504
0.292500287294 5.38788590347e-05 106.79094696
0.294000416994 3.28226160491e-05 106.861572266
0.295500546694 1.61846946867e-05 106.898986816
0.297000676394 5.05496973346e-06 106.918312073
0.298500806093 1.30633736717e-06 106.920333862
0.300000011921 1.44966918469e-06 106.920967102
