status: ok
time allie allke allae allvd allfd allwk
0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.000405058352044 6.60512444739e-09 7.16227432918e-09 0.0 1.64395129454e-11 0.0 1.37811762002e-08
0.000806400727015 3.05077747953e-07 1.46928499589e-07 0.0 3.8648639844e-10 0.0 4.52382039384e-07
0.00120085396338 3.18282422995e-06 7.35715559586e-07 0.0 2.72730948936e-09 0.0 3.9212422962e-06
0.00160197145306 1.75699806277e-05 2.29978172683e-06 0.0 1.12905444993e-08 0.0 1.9880999389e-05
0.00200308812782 6.60172663629e-05 5.6259318626e-06 0.0 3.38873533678e-08 0.0 7.16769500286e-05
0.00240420480259 0.000194243883016 1.14159274744e-05 0.0 8.29948163528e-08 0.0 0.000205742457183
0.00280532171018 0.000482679490233 2.07983866858e-05 0.0 1.76588343948e-07 0.0 0.000503653544001
0.00320643838495 0.00105971924495 3.47431887349e-05 0.0 3.38797718769e-07 0.0 0.00109479890671
0.00360086979344 0.00209367531352 5.41394547326e-05 0.0 5.95283495386e-07 0.0 0.00214840495028
0.00400198670104 0.00388522725552 8.11544086901e-05 0.0 9.92706986835e-07 0.0 0.00396736338735
0.00440310314298 0.00678586727008 0.00011651017121 0.0 1.5737788317e-06 0.0 0.00690392917022
0.00480422005057 0.0112739112228 0.000161696530995 0.0 2.39297128246e-06 0.0 0.0114379590377
0.00520533649251 0.017960101366 0.000218428089283 0.0 3.5135753933e-06 0.0 0.0181819684803
0.00560645340011 0.0276068653911 0.0002876832732 0.0 5.00752003063e-06 0.0 0.0278994292021
0.0060008848086 0.0408844538033 0.000369983259588 0.0 6.91900822858e-06 0.0 0.0412611477077
0.0064020017162 0.0593500994146 0.000469706923468 0.0 9.40173595154e-06 0.0 0.0598288699985
0.00680311815813 0.0841453671455 0.000586552661844 0.0 1.25267215481e-05 0.0 0.0847439169884
0.00720423506573 0.11683151871 0.00072249956429 0.0 1.64022130775e-05 0.0 0.117569625378
0.00760535150766 0.159219145775 0.000878711114638 0.0 2.11461592698e-05 0.0 0.160117819905
0.00800646841526 0.213387295604 0.00105717952829 0.0 2.68858457275e-05 0.0 0.214469671249
0.00840090028942 0.280433624983 0.00125563412439 0.0 3.3632695704e-05 0.0 0.281720519066
0.00880201626569 0.36526286602 0.00148227973841 0.0 4.17584633396e-05 0.0 0.366783559322
0.00920313317329 0.469852298498 0.00173565861769 0.0 5.13131308253e-05 0.0 0.471634685993
0.00960425008088 0.5975304842 0.00201745308004 0.0 6.24598105787e-05 0.0 0.599604189396
0.0100053669885 0.751981914043 0.00232869270258 0.0 7.53696731408e-05 0.0 0.75437772274
0.0104064838961 0.937261998653 0.00267195561901 0.0 9.02235333342e-05 0.0 0.940013289452
0.0108009148389 1.15382099152 0.0030424175784 0.0 0.000106909159513 0.0 1.15695619583
0.0112020317465 1.41376781464 0.00345365540124 0.0 0.00012618128676 0.0 1.41732943058
0.0116031486541 1.71896862984 0.00390365952626 0.0 0.000147966537043 0.0 1.72299695015
0.0120042655617 2.07504582405 0.00439631612971 0.0 0.000172406245838 0.0 2.07958507538
0.012405381538 2.4878885746 0.00492062047124 0.0 0.000199285248527 0.0 2.49297213554
0.0128064984456 2.96314024925 0.00539511442184 0.0 0.000227311698836 0.0 2.96871805191
0.0132009303197 3.49544548988 0.00575763871893 0.0 0.00025378796272 0.0 3.50140333176
0.013602046296 4.10596084595 0.00643735006452 0.0 0.000278850871837 0.0 4.11261367798
0.0140031632036 4.78786563873 0.00734398700297 0.0 0.000302363623632 0.0 4.79544067383
0.0144042801112 5.54102134705 0.009211842902 0.0 0.000322327599861 0.0 5.55048274994
0.0148053970188 6.36378479004 0.0120539814234 0.0 0.000344136933563 0.0 6.37612533569
0.0152065139264 7.25517416 0.0171944443136 0.0 0.000371774513042 0.0 7.27273464203
0.0156009448692 8.19554042816 0.0249993503094 0.0 0.000410987850046 0.0 8.22105789185
0.0160020608455 9.21231269836 0.0375967621803 0.0 0.00047425107914 0.0 9.25071048737
0.0164031777531 10.2861099243 0.0527215152979 0.0 0.000570590025745 0.0 10.3400888443
0.0168042946607 11.4159879684 0.064346216619 0.0 0.000696795934346 0.0 11.4821977615
0.0172054115683 12.5948486328 0.0730935111642 0.0 0.000830532924738 0.0 12.6704473495
0.0176065284759 13.7972583771 0.102723427117 0.0 0.00097792618908 0.0 13.9033212662
0.01800096035 15.0102186203 0.144585207105 0.0 0.00118636130355 0.0 15.1590394974
0.0184020772576 16.3605861664 0.111837156117 0.0 0.0014132874785 0.0 16.4770679474
0.0188031941652 17.7944393158 0.0392955355346 0.0 0.00151638593525 0.0 17.8386421204
0.0192043110728 19.1886825562 0.0617229230702 0.0 0.00160267122556 0.0 19.2555561066
0.0196054261178 20.6653594971 0.0704983919859 0.0 0.00178352487274 0.0 20.7415008545
0.0200065430254 22.2581100464 0.0330307036638 0.0 0.00189014244825 0.0 22.297077179
0.0204009748995 23.8044071198 0.0762389227748 0.0 0.0019612070173 0.0 23.8867912292
0.0208020918071 25.4426231384 0.101858630776 0.0 0.00213564396836 0.0 25.5510730743
0.0212032087147 27.199716568 0.0444266796112 0.0 0.00224157213233 0.0 27.250957489
0.0216043256223 28.9357624054 0.06035752967 0.0 0.00233004009351 0.0 29.0031166077
0.0220054425299 30.767539978 0.0445305220783 0.0 0.00247296015732 0.0 30.8193511963
0.0224065594375 32.6549873352 0.046616576612 0.0 0.00253210240044 0.0 32.7089767456
0.022800989449 34.5306091309 0.0814923420548 0.0 0.00264153419994 0.0 34.6196250916
0.0232021063566 36.54637146 0.0481525734067 0.0 0.00273229344748 0.0 36.602180481
0.0236032232642 38.5719795227 0.0530805364251 0.0 0.00280654616654 0.0 38.6328086853
0.0240043401718 40.6825256348 0.0400679297745 0.0 0.00290831108578 0.0 40.7304801941
0.0244054570794 42.8346138 0.0564023144543 0.0 0.00296665471978 0.0 42.8989486694
0.024806573987 45.0483474731 0.0636288449168 0.0 0.00305909011513 0.0 45.1200218201
0.0252010058612 47.2889518738 0.0492300465703 0.0 0.00312001421116 0.0 47.3462371826
0.0256021227688 49.6109237671 0.0492839962244 0.0 0.0032033897005 0.0 49.6683197021
0.0260032378137 52.0053215027 0.0437287576497 0.0 0.00325946998782 0.0 52.0571556091
