status: ok
time allke allie
0.205501049757 0.00204303115606 48.8225669861
0.207006439567 0.00200340407901 49.1410369873
0.208505138755 0.00186674308497 49.4507751465
0.210003837943 0.00184503220953 49.7532310486
0.211502537131 0.001855631941 50.0484237671
0.21300123632 0.00176550634205 50.3363723755
0.214506626129 0.00163658428937 50.6183586121
0.216005325317 0.00170830544084 50.891910553
0.217504024506 0.00159671728034 51.1583328247
0.219002321362 0.00154568103608 51.4175949097
0.220503851771 0.00159887119662 51.6708221436
0.222005292773 0.00161579728592 51.9173316956
0.22350525856 0.00144617038313 52.1564750671
0.225000962615 0.00135172670707 52.3882865906
0.226503670216 0.00119135901332 52.6146278381
0.228001058102 0.000825353490654 52.8350982666
0.229500666261 0.00113094516564 53.0506858826
0.231000483036 0.00122329231817 53.2610473633
0.232500299811 0.00096520758234 53.4659042358
0.234000116587 0.000618825666606 53.6655921936
0.235503673553 0.000653326511383 53.860370636
0.237003490329 0.000682214100379 54.0494384766
0.238503172994 0.000491609564051 54.2327079773
0.240001156926 0.000586996495258 54.4098968506
0.241502776742 0.000549553777091 54.5813331604
0.243000760674 0.000404308520956 54.7467575073
0.24450238049 0.000417432951508 54.9064216614
0.246000364423 0.000407180603361 55.0598068237
0.247501984239 0.000317766302032 55.2073478699
0.249003604054 0.000294994621072 55.3491744995
0.250501573086 0.000324624677887 55.4844741821
0.252003192902 0.000254603102803 55.6139450073
0.253501176834 0.000207130186027 55.7370758057
0.25500279665 0.00023961631814 55.8544921875
0.256500780582 0.000170334402355 55.9654388428
0.258002400398 0.000166156998603 56.0707588196
0.259500384331 0.000142464850796 56.1698226929
0.261002004147 0.000135377194965 56.263168335
0.262499988079 9.83014833764e-05 56.350605011
0.264001607895 0.000103120510175 56.4323577881
0.265503227711 8.09741250123e-05 56.5087280273
0.267001211643 7.24727942725e-05 56.5791740417
0.268502831459 6.35455799056e-05 56.6446037292
0.270000815392 5.04477502545e-05 56.7045974731
0.271502435207 4.59928705823e-05 56.7596435547
0.27300041914 3.88034532079e-05 56.8096694946
0.274502038956 2.89682211587e-05 56.8550300598
0.276000022888 2.27002292377e-05 56.8956680298
0.277501642704 2.41905872826e-05 56.9321212769
0.27900326252 1.73063690454e-05 56.9643554688
0.280501246452 1.08209969767e-05 56.9924736023
0.282002866268 8.96739675227e-06 57.0169487
0.283500850201 6.3484490056e-06 57.0376815796
0.285002470016 2.98957593259e-06 57.0553741455
0.286500453949 2.97064570987e-06 57.0698394775
0.288002073765 2.56130488197e-06 57.0816612244
0.289500057697 1.33901721711e-06 57.0909118652
0.291001677513 1.82220207989e-06 57.0979499817
0.292503297329 1.32926641072e-06 57.1030693054
0.294001281261 1.01787929907e-06 57.1065177917
0.295502901077 9.87199541669e-07 57.108631134
0.29700088501 9.23726418023e-07 57.109703064
0.298502504826 1.05338665435e-06 57.1101303101
0.300000011921 9.73295414042e-07 57.1101722717
